"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"connector"	""	"isEenheidVan"	"{5BF42065-8CAB-4670-B9C9-01332AAC2F14}"	""	"OrganisatieEenheid"	"{0A4678F8-D142-4eed-95EF-A45FAC56F61C}"	"Organisatie"	"eenheid van"	""	""	"eenheid van"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/org#"	"unitOf"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/org#OrganizationalUnit"	"http://www.w3.org/ns/org#Organization"	""	""	""
"connector"	""	"betrokkene"	"{F5A6711A-AF22-4da2-97A7-137F05249250}"	""	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	"Agent"	"betrokkene"	"Agent die als derde belang heeft bij de Melding of geïmpacteerd is door de behandeling ervan."	"Bijvoorbeeld indien de melding werd aangemaakt door een derde, bijvoorbeeld een ambtenaar van de gemeente op vraag van een burger."	"betrokkene"	"Agent die als derde belang heeft bij de Melding of geïmpacteerd is door de behandeling ervan."	"Bijvoorbeeld indien de melding werd aangemaakt door een derde, bijvoorbeeld een ambtenaar van de gemeente op vraag van een burger."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"betrokkene"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Melding"	"http://purl.org/dc/terms/Agent"	""	"0"	"*"
"connector"	""	"heeftToestand"	"{C097D481-1742-4dd4-8B33-9ED4E3EFEC7E}"	""	"Meldingsobject"	"{CC7D7C28-3327-46ae-9E45-47A375F6DC9C}"	"TijdToestand"	"heeft toestand"	""	""	"heeft toestand"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/oa#"	"hasState"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Meldingsobject"	"http://www.w3.org/ns/oa#TimeState"	""	"0"	"1"
"connector"	""	"meldingsapplicatie"	"{11EDA3E9-E1AE-490a-831B-EA004F02F445}"	""	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	"Applicatie"	"meldingsapplicatie"	"De applicatie dat de Melding creëerde."	""	"meldingsapplicatie"	"De applicatie dat de Melding creëerde."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"meldingsapplicatie"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Melding"	"https://data.vlaanderen.be/ns/melding#Applicatie"	"https://www.w3.org/ns/activitystreams#generator"	"0"	"1"
"connector"	""	"meldingsorganisatie"	"{4EAAA287-EC55-4390-B025-5A68894C9D55}"	""	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	"Organisatie"	"meldingsorganisatie"	"De organisatie die verantwoordelijk is voor de applicatie die werd gebruikt voor de creatie van de melding."	""	"meldingsorganisatie"	"De organisatie die verantwoordelijk is voor de applicatie die werd gebruikt voor de creatie van de melding."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"meldingsorganisatie"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Melding"	"http://www.w3.org/ns/org#Organization"	"https://www.w3.org/ns/activitystreams#generator"	""	""
"connector"	""	"heeftDoelwit"	"{A84424C2-E84C-494d-81A6-5D16A4024F70}"	""	"Terugmelding"	"{7168F861-A114-4ff9-8220-6FD1E49FCF4A}"	"Meldingsobject"	"heeft doelwit"	""	""	"heeft doelwit"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/oa#"	"hasTarget"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Terugmelding"	"https://data.vlaanderen.be/ns/melding#Meldingsobject"	""	"0"	"*"
"connector"	""	"melder"	"{DFE5E3A9-FCF6-41e5-B3CA-ECE4FB2DFBA5}"	""	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	"Agent"	"melder"	"De Agent die het probleem waarover gemeld wordt opmerkte."	"De melder zal niet telkens gekend zijn. Bijvoorbeeld in het geval van een anonieme melding via een website."	"melder"	"De Agent die het probleem waarover gemeld wordt opmerkte."	"De melder zal niet telkens gekend zijn. Bijvoorbeeld in het geval van een anonieme melding via een website."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"melder"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Melding"	"http://purl.org/dc/terms/Agent"	""	"0"	"1"
"connector"	""	"heeftBron"	"{DE4E5756-8E6E-4857-B1E9-E61C491F0AD0}"	""	"Meldingsobject"	"{CC7D7C28-3327-46ae-9E45-47A375F6DC9C}"	"Dataset"	"heeftBron"	""	""	"heeftBron"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/oa#"	"hasSource"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Meldingsobject"	"http://purl.org/dc/dcmitype/Dataset"	""	"1"	"1"
"connector"	""	"heeftEenheid"	"{D4BFEE3D-C41D-453a-81BF-463E69B5338D}"	""	"Organisatie"	"{97967501-FF7A-42c9-A4BF-951FE4EE92BC}"	"OrganisatieEenheid"	"heeft eenheid"	""	""	"heeft eenheid"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/org#"	"hasUnit"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/org#Organization"	"http://www.w3.org/ns/org#OrganizationalUnit"	""	"0"	"*"
"connector"	""	"eigenschap"	"{9A8FC501-BAB8-4a9f-97AD-0886F0ED0C35}"	""	"Dataset"	"{9BA52DF7-00E1-4b5a-A28F-E8A2793C40D1}"	"Eigenschap"	"eigenschap"	"Verwijst naar de Eigenschap die deel uitmaakt van een bepaalde Dataset."	""	"eigenschap"	"Verwijst naar de Eigenschap die deel uitmaakt van een bepaalde Dataset."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"eigenschap"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://data.vlaanderen.be/ns/melding#Eigenschap"	""	"0"	"*"
